"Date","Close"
"08/21/14",17.03949
"08/22/14",17.00122
"08/25/14",17.07687
"08/26/14",17.1067
"08/27/14",17.12201
"08/28/14",17.07957
"08/29/14",17.09845
"09/02/14",17.06756
"09/03/14",17.07828
"09/04/14",17.06958
"09/05/14",17.13736
"09/08/14",17.11142
"09/09/14",17.01387
"09/10/14",17.06871
"09/11/14",17.049
"09/12/14",16.98751
"09/15/14",17.03114
"09/16/14",17.13197
"09/17/14",17.15685
"09/18/14",17.26599
"09/19/14",17.27974
"09/22/14",17.17268
"09/23/14",17.05587
"09/24/14",17.21006
"09/25/14",16.9458
"09/26/14",17.11315
"09/29/14",17.07122
"09/30/14",17.0429
"10/01/14",16.80471
"10/02/14",16.80105
"10/03/14",17.00969
"10/06/14",16.99191
"10/07/14",16.71939
"10/08/14",16.99422
"10/09/14",16.65925
"10/10/14",16.5441
"10/13/14",16.32107
"10/14/14",16.31519
"10/15/14",16.14174
"10/16/14",16.11724
"10/17/14",16.38041
"10/20/14",16.39967
"10/21/14",16.61481
"10/22/14",16.46132
"10/23/14",16.6779
"10/24/14",16.80541
"10/27/14",16.81794
"10/28/14",17.00575
"10/29/14",16.97431
"10/30/14",17.19542
"10/31/14",17.39052
"11/03/14",17.36624
"11/04/14",17.38384
"11/05/14",17.48453
"11/06/14",17.55447
"11/07/14",17.57393
"11/10/14",17.61374
"11/11/14",17.6149
"11/12/14",17.6122
"11/13/14",17.65279
"11/14/14",17.63474
"11/17/14",17.64775
"11/18/14",17.68782
"11/19/14",17.68573
"11/20/14",17.719
"11/21/14",17.81006
"11/24/14",17.8179
"11/25/14",17.81494
"11/26/14",17.82775
"11/28/14",17.82824
"12/01/14",17.7768
"12/02/14",17.87955
"12/03/14",17.91262
"12/04/14",17.9001
"12/05/14",17.95879
"12/08/14",17.85248
"12/09/14",17.8012
"12/10/14",17.53315
"12/11/14",17.59634
"12/12/14",17.28083
"12/15/14",17.18084
"12/16/14",17.06887
"12/17/14",17.35687
"12/18/14",17.77815
"12/19/14",17.8048
"12/22/14",17.95944
"12/23/14",18.02417
"12/24/14",18.03021
"12/26/14",18.05371
"12/29/14",18.03823
"12/30/14",17.98307
"12/31/14",17.82307
"01/02/15",17.83299
"01/05/15",17.50165
"01/06/15",17.37164
"01/07/15",17.58452
"01/08/15",17.90787
"01/09/15",17.73737
"01/12/15",17.64084
"01/13/15",17.61368
"01/14/15",17.42709
"01/15/15",17.32071
"01/16/15",17.51157
"01/20/15",17.51523
"01/21/15",17.55428
"01/22/15",17.81398
"01/23/15",17.6726
"01/26/15",17.6787
"01/27/15",17.38721
"01/28/15",17.19137
"01/29/15",17.41685
"01/30/15",17.16495
"02/02/15",17.36104
"02/03/15",17.6664
"02/04/15",17.67302
"02/05/15",17.88488
"02/06/15",17.82429
"02/09/15",17.72921
"02/10/15",17.86876
"02/11/15",17.86214
"02/12/15",17.97238
"02/13/15",18.01935
"02/17/15",18.04758
"02/18/15",18.02985
"02/19/15",17.98577
"02/20/15",18.14044
"02/23/15",18.11684
"02/24/15",18.20919
"02/25/15",18.22457
"02/26/15",18.21442
"02/27/15",18.1327
"03/02/15",18.28863
"03/03/15",18.20337
"03/04/15",18.0969
"03/05/15",18.13572
"03/06/15",17.85678
"03/09/15",17.99572
"03/10/15",17.66294
"03/11/15",17.63539
"03/12/15",17.89522
"03/13/15",17.74931
"03/16/15",17.97742
"03/17/15",17.84908
"03/18/15",18.07619
"03/19/15",17.95903
"03/20/15",18.12765
"03/23/15",18.11604
"03/24/15",18.01114
"03/25/15",17.71854
"03/26/15",17.67823
"03/27/15",17.71266
"03/30/15",17.97631
"03/31/15",17.77612
"04/01/15",17.69818
"04/02/15",17.76324
"04/06/15",17.88085
"04/07/15",17.87542
"04/08/15",17.90251
"04/09/15",17.95873
"04/10/15",18.05765
"04/13/15",17.97704
"04/14/15",18.0367
"04/15/15",18.11261
"04/16/15",18.10577
"04/17/15",17.8263
"04/20/15",18.03493
"04/21/15",17.94959
"04/22/15",18.03827
"04/23/15",18.05869
"04/24/15",18.08014
"04/27/15",18.03797
"04/28/15",18.11014
"04/29/15",18.03553
"04/30/15",17.84052
"05/01/15",18.02406
"05/04/15",18.0704
"05/05/15",17.9282
"05/06/15",17.84198
"05/07/15",17.92406
"05/08/15",18.19111
"05/11/15",18.10517
"05/12/15",18.06823
"05/13/15",18.06049
"05/14/15",18.25224
"05/15/15",18.27256
"05/18/15",18.29888
"05/19/15",18.31239
"05/20/15",18.2854
"05/21/15",18.28574
"05/22/15",18.23202
"05/26/15",18.04154
"05/27/15",18.16299
"05/28/15",18.12612
"05/29/15",18.01068
"06/01/15",18.04037
"06/02/15",18.01194
"06/03/15",18.07627
"06/04/15",17.90558
"06/05/15",17.84946
"06/08/15",17.76655
"06/09/15",17.76404
"06/10/15",18.0004
"06/11/15",18.03937
"06/12/15",17.89884
"06/15/15",17.79117
"06/16/15",17.90448
"06/17/15",17.93574
"06/18/15",18.11584
"06/19/15",18.01595
"06/22/15",18.11978
"06/23/15",18.14407
"06/24/15",17.96607
"06/25/15",17.89036
"06/26/15",17.94668
"06/29/15",17.59635
"06/30/15",17.61951
"07/01/15",17.75791
"07/02/15",17.73011
"07/06/15",17.68358
"07/07/15",17.77691
"07/08/15",17.51542
"07/09/15",17.54862
"07/10/15",17.76041
"07/13/15",17.97768
"07/14/15",18.05358
"07/15/15",18.05017
"07/16/15",18.12025
"07/17/15",18.08645
"07/20/15",18.10041
"07/21/15",17.91929
"07/22/15",17.85104
"07/23/15",17.73192
"07/24/15",17.56853
"07/27/15",17.44059
"07/28/15",17.63027
"07/29/15",17.75139
"07/30/15",17.74598
"07/31/15",17.68986
"08/03/15",17.5982
"08/04/15",17.55069
"08/05/15",17.54047
"08/06/15",17.41975
"08/07/15",17.37338
"08/10/15",17.61517
"08/11/15",17.40284
"08/12/15",17.40251
"08/13/15",17.40825
"08/14/15",17.4774
"08/17/15",17.54518
"08/18/15",17.51134
"08/19/15",17.34873
"08/20/15",16.99069
"08/21/15",16.45975
"08/24/15",15.87135
"08/25/15",15.66644
"08/26/15",16.28551
"08/27/15",16.65477
"08/28/15",16.64301
"08/31/15",16.52803
"09/01/15",16.05835
"09/02/15",16.35138
"09/03/15",16.37476
"09/04/15",16.10238
"09/08/15",16.49268
"09/09/15",16.25357
"09/10/15",16.3304
"09/11/15",16.43309
"09/14/15",16.37096
"09/15/15",16.59985
"09/16/15",16.73995
"09/17/15",16.67474
"09/18/15",16.38458
"09/21/15",16.51019
"09/22/15",16.33047
"09/23/15",16.27989
"09/24/15",16.20132
"09/25/15",16.31467
"09/28/15",16.00189
"09/29/15",16.04913
"09/30/15",16.2847
"10/01/15",16.27201
"10/02/15",16.47237
"10/05/15",16.77643
"10/06/15",16.79019
"10/07/15",16.91229
"10/08/15",17.05075
"10/09/15",17.08449
"10/12/15",17.13186
"10/13/15",17.08189
"10/14/15",16.92475
"10/15/15",17.14175
"10/16/15",17.21597
"10/19/15",17.23054
"10/20/15",17.21711
"10/21/15",17.16861
"10/22/15",17.48916
"10/23/15",17.6467
"10/26/15",17.62305
"10/27/15",17.58143
"10/28/15",17.77952
"10/29/15",17.7558
"10/30/15",17.66354
"11/02/15",17.82876
"11/03/15",17.91815
"11/04/15",17.86758
"11/05/15",17.86343
"11/06/15",17.91033
"11/09/15",17.73048
"11/10/15",17.75821
"11/11/15",17.70222
"11/12/15",17.44807
"11/13/15",17.24524
"11/16/15",17.48301
"11/17/15",17.4895
"11/18/15",17.73716
"11/19/15",17.73275
"11/20/15",17.82381
"11/23/15",17.79268
"11/24/15",17.81219
"11/25/15",17.81339
"11/27/15",17.79849
"11/30/15",17.71992
"12/01/15",17.88835
"12/02/15",17.72968
"12/03/15",17.47767
"12/04/15",17.84763
"12/07/15",17.73051
"12/08/15",17.568
"12/09/15",17.4923
"12/10/15",17.57475
"12/11/15",17.26521
"12/14/15",17.3685
"12/15/15",17.52491
"12/16/15",17.74909
"12/17/15",17.49584
"12/18/15",17.12855
"12/21/15",17.25162
"12/22/15",17.41727
"12/23/15",17.60261
"12/24/15",17.55217
"12/28/15",17.52827
"12/29/15",17.72098
"12/30/15",17.60387
"12/31/15",17.42503
