"Date.Time","Year","Month","Day","Time","Temp"
"2007-08-23 17:00",2007,8,23,"17:00",29.5
"2007-08-23 18:00",2007,8,23,"18:00",28.9
"2007-08-23 19:00",2007,8,23,"19:00",28.3
"2007-08-23 20:00",2007,8,23,"20:00",27
"2007-08-23 21:00",2007,8,23,"21:00",26.2
"2007-08-23 22:00",2007,8,23,"22:00",24.7
"2007-08-23 23:00",2007,8,23,"23:00",23.3
"2007-08-24 00:00",2007,8,24,"00:00",24
"2007-08-24 01:00",2007,8,24,"01:00",25.5
"2007-08-24 02:00",2007,8,24,"02:00",24.9
"2007-08-24 03:00",2007,8,24,"03:00",24.4
"2007-08-24 04:00",2007,8,24,"04:00",22.6
"2007-08-24 05:00",2007,8,24,"05:00",22.7
"2007-08-24 06:00",2007,8,24,"06:00",22.3
"2007-08-24 07:00",2007,8,24,"07:00",22.9
"2007-08-24 08:00",2007,8,24,"08:00",24.2
"2007-08-24 09:00",2007,8,24,"09:00",25.4
"2007-08-24 10:00",2007,8,24,"10:00",27.2
"2007-08-24 11:00",2007,8,24,"11:00",29.7
"2007-08-24 12:00",2007,8,24,"12:00",31.7
"2007-08-24 13:00",2007,8,24,"13:00",31.4
"2007-08-24 14:00",2007,8,24,"14:00",31.2
"2007-08-24 15:00",2007,8,24,"15:00",32.8
"2007-08-24 16:00",2007,8,24,"16:00",31.9
"2007-08-24 17:00",2007,8,24,"17:00",32.1
"2007-08-24 18:00",2007,8,24,"18:00",30.6
"2007-08-24 19:00",2007,8,24,"19:00",30.1
"2007-08-24 20:00",2007,8,24,"20:00",29
"2007-08-24 21:00",2007,8,24,"21:00",27.1
"2007-08-24 22:00",2007,8,24,"22:00",25.5
"2007-08-24 23:00",2007,8,24,"23:00",22.6
"2007-08-25 00:00",2007,8,25,"00:00",22.3
"2007-08-25 01:00",2007,8,25,"01:00",22.3
"2007-08-25 02:00",2007,8,25,"02:00",22.5
"2007-08-25 03:00",2007,8,25,"03:00",23
"2007-08-25 04:00",2007,8,25,"04:00",22.9
"2007-08-25 05:00",2007,8,25,"05:00",22.5
"2007-08-25 06:00",2007,8,25,"06:00",22.7
"2007-08-25 07:00",2007,8,25,"07:00",22.8
"2007-08-25 08:00",2007,8,25,"08:00",23.2
"2007-08-25 09:00",2007,8,25,"09:00",22.5
"2007-08-25 10:00",2007,8,25,"10:00",23.2
"2007-08-25 11:00",2007,8,25,"11:00",22.7
"2007-08-25 12:00",2007,8,25,"12:00",24.9
"2007-08-25 13:00",2007,8,25,"13:00",27.1
"2007-08-25 14:00",2007,8,25,"14:00",27.2
"2007-08-25 15:00",2007,8,25,"15:00",25.9
"2007-08-25 16:00",2007,8,25,"16:00",22.6
"2007-08-25 17:00",2007,8,25,"17:00",22.8
"2007-08-25 18:00",2007,8,25,"18:00",21.6
"2007-08-25 19:00",2007,8,25,"19:00",21
"2007-08-25 20:00",2007,8,25,"20:00",19.8
"2007-08-25 21:00",2007,8,25,"21:00",18.8
"2007-08-25 22:00",2007,8,25,"22:00",18
"2007-08-25 23:00",2007,8,25,"23:00",17.1
"2007-08-26 00:00",2007,8,26,"00:00",16.3
"2007-08-26 01:00",2007,8,26,"01:00",16.2
"2007-08-26 02:00",2007,8,26,"02:00",14.9
"2007-08-26 03:00",2007,8,26,"03:00",15.4
"2007-08-26 04:00",2007,8,26,"04:00",14.6
"2007-08-26 05:00",2007,8,26,"05:00",16.3
"2007-08-26 06:00",2007,8,26,"06:00",16.2
"2007-08-26 07:00",2007,8,26,"07:00",17.3
"2007-08-26 08:00",2007,8,26,"08:00",19.1
"2007-08-26 09:00",2007,8,26,"09:00",21
"2007-08-26 10:00",2007,8,26,"10:00",22.8
"2007-08-26 11:00",2007,8,26,"11:00",23.2
"2007-08-26 12:00",2007,8,26,"12:00",23.7
"2007-08-26 13:00",2007,8,26,"13:00",24.4
"2007-08-26 14:00",2007,8,26,"14:00",23
"2007-08-26 15:00",2007,8,26,"15:00",24.5
"2007-08-26 16:00",2007,8,26,"16:00",23.9
"2007-08-26 17:00",2007,8,26,"17:00",24.4
"2007-08-26 18:00",2007,8,26,"18:00",23.6
"2007-08-26 19:00",2007,8,26,"19:00",22
"2007-08-26 20:00",2007,8,26,"20:00",20.9
"2007-08-26 21:00",2007,8,26,"21:00",20.6
"2007-08-26 22:00",2007,8,26,"22:00",19.8
"2007-08-26 23:00",2007,8,26,"23:00",18.5
"2007-08-27 00:00",2007,8,27,"00:00",17.5
"2007-08-27 01:00",2007,8,27,"01:00",17
"2007-08-27 02:00",2007,8,27,"02:00",16.4
"2007-08-27 03:00",2007,8,27,"03:00",16.3
"2007-08-27 04:00",2007,8,27,"04:00",15.9
"2007-08-27 05:00",2007,8,27,"05:00",15.2
"2007-08-27 06:00",2007,8,27,"06:00",16
"2007-08-27 07:00",2007,8,27,"07:00",18.5
"2007-08-27 08:00",2007,8,27,"08:00",21.2
"2007-08-27 09:00",2007,8,27,"09:00",21.8
"2007-08-27 10:00",2007,8,27,"10:00",22.3
"2007-08-27 11:00",2007,8,27,"11:00",23.3
"2007-08-27 12:00",2007,8,27,"12:00",23.6
"2007-08-27 13:00",2007,8,27,"13:00",25.4
"2007-08-27 14:00",2007,8,27,"14:00",26.3
"2007-08-27 15:00",2007,8,27,"15:00",26
"2007-08-27 16:00",2007,8,27,"16:00",25.2
"2007-08-27 17:00",2007,8,27,"17:00",24.2
"2007-08-27 18:00",2007,8,27,"18:00",22.9
"2007-08-27 19:00",2007,8,27,"19:00",21.1
"2007-08-27 20:00",2007,8,27,"20:00",20.5
"2007-08-27 21:00",2007,8,27,"21:00",20.4
"2007-08-27 22:00",2007,8,27,"22:00",20.4
"2007-08-27 23:00",2007,8,27,"23:00",19.5
"2007-08-28 00:00",2007,8,28,"00:00",19.4
"2007-08-28 01:00",2007,8,28,"01:00",18.4
"2007-08-28 02:00",2007,8,28,"02:00",18.9
"2007-08-28 03:00",2007,8,28,"03:00",17.5
"2007-08-28 04:00",2007,8,28,"04:00",15.6
"2007-08-28 05:00",2007,8,28,"05:00",16.2
"2007-08-28 06:00",2007,8,28,"06:00",16.8
"2007-08-28 07:00",2007,8,28,"07:00",19.2
"2007-08-28 08:00",2007,8,28,"08:00",20.6
"2007-08-28 09:00",2007,8,28,"09:00",22.2
"2007-08-28 10:00",2007,8,28,"10:00",24.1
"2007-08-28 11:00",2007,8,28,"11:00",25.4
"2007-08-28 12:00",2007,8,28,"12:00",27.2
"2007-08-28 13:00",2007,8,28,"13:00",27.7
"2007-08-28 14:00",2007,8,28,"14:00",27.9
"2007-08-28 15:00",2007,8,28,"15:00",27.5
"2007-08-28 16:00",2007,8,28,"16:00",25.5
"2007-08-28 17:00",2007,8,28,"17:00",26.2
"2007-08-28 18:00",2007,8,28,"18:00",24.3
"2007-08-28 19:00",2007,8,28,"19:00",23.6
"2007-08-28 20:00",2007,8,28,"20:00",23.3
"2007-08-28 21:00",2007,8,28,"21:00",23.6
"2007-08-28 22:00",2007,8,28,"22:00",23.6
"2007-08-28 23:00",2007,8,28,"23:00",21.6
"2007-08-29 00:00",2007,8,29,"00:00",21.6
"2007-08-29 01:00",2007,8,29,"01:00",21.5
"2007-08-29 02:00",2007,8,29,"02:00",20.9
"2007-08-29 03:00",2007,8,29,"03:00",20.8
"2007-08-29 04:00",2007,8,29,"04:00",20.6
"2007-08-29 05:00",2007,8,29,"05:00",20.6
"2007-08-29 06:00",2007,8,29,"06:00",20
"2007-08-29 07:00",2007,8,29,"07:00",22.3
"2007-08-29 08:00",2007,8,29,"08:00",23.5
"2007-08-29 09:00",2007,8,29,"09:00",26.5
"2007-08-29 10:00",2007,8,29,"10:00",29
"2007-08-29 11:00",2007,8,29,"11:00",30.4
"2007-08-29 12:00",2007,8,29,"12:00",32.7
"2007-08-29 13:00",2007,8,29,"13:00",32
"2007-08-29 14:00",2007,8,29,"14:00",33.4
"2007-08-29 15:00",2007,8,29,"15:00",33.5
"2007-08-29 16:00",2007,8,29,"16:00",33.1
"2007-08-29 17:00",2007,8,29,"17:00",32
"2007-08-29 18:00",2007,8,29,"18:00",31.4
"2007-08-29 19:00",2007,8,29,"19:00",27.1
"2007-08-29 20:00",2007,8,29,"20:00",25.8
"2007-08-29 21:00",2007,8,29,"21:00",25.3
"2007-08-29 22:00",2007,8,29,"22:00",24.1
"2007-08-29 23:00",2007,8,29,"23:00",23
"2007-08-30 00:00",2007,8,30,"00:00",22.2
"2007-08-30 01:00",2007,8,30,"01:00",21.7
"2007-08-30 02:00",2007,8,30,"02:00",20.9
"2007-08-30 03:00",2007,8,30,"03:00",20.5
"2007-08-30 04:00",2007,8,30,"04:00",18.8
"2007-08-30 05:00",2007,8,30,"05:00",18.3
"2007-08-30 06:00",2007,8,30,"06:00",18.2
"2007-08-30 07:00",2007,8,30,"07:00",18.4
"2007-08-30 08:00",2007,8,30,"08:00",18.1
"2007-08-30 09:00",2007,8,30,"09:00",18
"2007-08-30 10:00",2007,8,30,"10:00",18.5
"2007-08-30 11:00",2007,8,30,"11:00",20.6
"2007-08-30 12:00",2007,8,30,"12:00",21.8
"2007-08-30 13:00",2007,8,30,"13:00",22.7
"2007-08-30 14:00",2007,8,30,"14:00",24
"2007-08-30 15:00",2007,8,30,"15:00",24.4
"2007-08-30 16:00",2007,8,30,"16:00",24
"2007-08-30 17:00",2007,8,30,"17:00",24
"2007-08-30 18:00",2007,8,30,"18:00",22.4
"2007-08-30 19:00",2007,8,30,"19:00",20.5
"2007-08-30 20:00",2007,8,30,"20:00",18.8
"2007-08-30 21:00",2007,8,30,"21:00",17.4
"2007-08-30 22:00",2007,8,30,"22:00",17
"2007-08-30 23:00",2007,8,30,"23:00",16.2
"2007-08-31 00:00",2007,8,31,"00:00",15.3
"2007-08-31 01:00",2007,8,31,"01:00",14.9
"2007-08-31 02:00",2007,8,31,"02:00",14.4
"2007-08-31 03:00",2007,8,31,"03:00",13.9
"2007-08-31 04:00",2007,8,31,"04:00",14
"2007-08-31 05:00",2007,8,31,"05:00",13.8
"2007-08-31 06:00",2007,8,31,"06:00",14.1
"2007-08-31 07:00",2007,8,31,"07:00",15.5
"2007-08-31 08:00",2007,8,31,"08:00",18.4
"2007-08-31 09:00",2007,8,31,"09:00",20.5
"2007-08-31 10:00",2007,8,31,"10:00",22.5
"2007-08-31 11:00",2007,8,31,"11:00",24.3
"2007-08-31 12:00",2007,8,31,"12:00",24.9
"2007-08-31 13:00",2007,8,31,"13:00",24.9
"2007-08-31 14:00",2007,8,31,"14:00",25.3
"2007-08-31 15:00",2007,8,31,"15:00",25.4
"2007-08-31 16:00",2007,8,31,"16:00",24.9
"2007-08-31 17:00",2007,8,31,"17:00",24.4
"2007-08-31 18:00",2007,8,31,"18:00",22.6
"2007-08-31 19:00",2007,8,31,"19:00",20.9
"2007-08-31 20:00",2007,8,31,"20:00",19.7
"2007-08-31 21:00",2007,8,31,"21:00",17.7
"2007-08-31 22:00",2007,8,31,"22:00",17.1
"2007-08-31 23:00",2007,8,31,"23:00",16.4
"2007-09-01 00:00",2007,9,1,"00:00",16.3
"2007-09-01 01:00",2007,9,1,"01:00",15.8
"2007-09-01 02:00",2007,9,1,"02:00",15
"2007-09-01 03:00",2007,9,1,"03:00",14.4
"2007-09-01 04:00",2007,9,1,"04:00",14.6
"2007-09-01 05:00",2007,9,1,"05:00",14.4
"2007-09-01 06:00",2007,9,1,"06:00",14.3
"2007-09-01 07:00",2007,9,1,"07:00",15.1
"2007-09-01 08:00",2007,9,1,"08:00",17
"2007-09-01 09:00",2007,9,1,"09:00",19.2
"2007-09-01 10:00",2007,9,1,"10:00",20.2
"2007-09-01 11:00",2007,9,1,"11:00",21.3
"2007-09-01 12:00",2007,9,1,"12:00",21.9
"2007-09-01 13:00",2007,9,1,"13:00",21
"2007-09-01 14:00",2007,9,1,"14:00",21.8
"2007-09-01 15:00",2007,9,1,"15:00",21.7
"2007-09-01 16:00",2007,9,1,"16:00",20.8
"2007-09-01 17:00",2007,9,1,"17:00",20.1
"2007-09-01 18:00",2007,9,1,"18:00",19.4
"2007-09-01 19:00",2007,9,1,"19:00",18.4
"2007-09-01 20:00",2007,9,1,"20:00",17.8
"2007-09-01 21:00",2007,9,1,"21:00",18
"2007-09-01 22:00",2007,9,1,"22:00",17.1
"2007-09-01 23:00",2007,9,1,"23:00",16.8
"2007-09-02 00:00",2007,9,2,"00:00",16.5
"2007-09-02 01:00",2007,9,2,"01:00",16
"2007-09-02 02:00",2007,9,2,"02:00",14.5
"2007-09-02 03:00",2007,9,2,"03:00",14.7
"2007-09-02 04:00",2007,9,2,"04:00",13.5
"2007-09-02 05:00",2007,9,2,"05:00",12.9
"2007-09-02 06:00",2007,9,2,"06:00",13.1
"2007-09-02 07:00",2007,9,2,"07:00",15
"2007-09-02 08:00",2007,9,2,"08:00",18.6
"2007-09-02 09:00",2007,9,2,"09:00",20.9
"2007-09-02 10:00",2007,9,2,"10:00",22.5
"2007-09-02 11:00",2007,9,2,"11:00",23.8
"2007-09-02 12:00",2007,9,2,"12:00",23.7
"2007-09-02 13:00",2007,9,2,"13:00",24.4
"2007-09-02 14:00",2007,9,2,"14:00",25
"2007-09-02 15:00",2007,9,2,"15:00",26.3
"2007-09-02 16:00",2007,9,2,"16:00",25.8
"2007-09-02 17:00",2007,9,2,"17:00",24.6
"2007-09-02 18:00",2007,9,2,"18:00",23.7
"2007-09-02 19:00",2007,9,2,"19:00",21.6
"2007-09-02 20:00",2007,9,2,"20:00",21.8
"2007-09-02 21:00",2007,9,2,"21:00",20.5
"2007-09-02 22:00",2007,9,2,"22:00",19.5
"2007-09-02 23:00",2007,9,2,"23:00",17.3
"2007-09-03 00:00",2007,9,3,"00:00",17.1
"2007-09-03 01:00",2007,9,3,"01:00",15.6
"2007-09-03 02:00",2007,9,3,"02:00",16.9
"2007-09-03 03:00",2007,9,3,"03:00",16.4
"2007-09-03 04:00",2007,9,3,"04:00",16.3
"2007-09-03 05:00",2007,9,3,"05:00",16
"2007-09-03 06:00",2007,9,3,"06:00",17
"2007-09-03 07:00",2007,9,3,"07:00",18.6
"2007-09-03 08:00",2007,9,3,"08:00",19.8
"2007-09-03 09:00",2007,9,3,"09:00",21
"2007-09-03 10:00",2007,9,3,"10:00",23.7
"2007-09-03 11:00",2007,9,3,"11:00",25.9
"2007-09-03 12:00",2007,9,3,"12:00",29.6
"2007-09-03 13:00",2007,9,3,"13:00",28.9
"2007-09-03 14:00",2007,9,3,"14:00",30.4
"2007-09-03 15:00",2007,9,3,"15:00",30.7
"2007-09-03 16:00",2007,9,3,"16:00",29.6
"2007-09-03 17:00",2007,9,3,"17:00",28.6
"2007-09-03 18:00",2007,9,3,"18:00",24.9
"2007-09-03 19:00",2007,9,3,"19:00",22.7
"2007-09-03 20:00",2007,9,3,"20:00",21.2
"2007-09-03 21:00",2007,9,3,"21:00",19.7
"2007-09-03 22:00",2007,9,3,"22:00",18.8
"2007-09-03 23:00",2007,9,3,"23:00",18.3
"2007-09-04 00:00",2007,9,4,"00:00",16.7
"2007-09-04 01:00",2007,9,4,"01:00",15.8
"2007-09-04 02:00",2007,9,4,"02:00",15.7
"2007-09-04 03:00",2007,9,4,"03:00",16.7
"2007-09-04 04:00",2007,9,4,"04:00",16.8
"2007-09-04 05:00",2007,9,4,"05:00",15.8
"2007-09-04 06:00",2007,9,4,"06:00",16.3
"2007-09-04 07:00",2007,9,4,"07:00",17.9
"2007-09-04 08:00",2007,9,4,"08:00",18.9
"2007-09-04 09:00",2007,9,4,"09:00",19.8
"2007-09-04 10:00",2007,9,4,"10:00",19.5
"2007-09-04 11:00",2007,9,4,"11:00",20.6
"2007-09-04 12:00",2007,9,4,"12:00",20.6
"2007-09-04 13:00",2007,9,4,"13:00",20.8
"2007-09-04 14:00",2007,9,4,"14:00",20.4
"2007-09-04 15:00",2007,9,4,"15:00",20.7
"2007-09-04 16:00",2007,9,4,"16:00",20.6
"2007-09-04 17:00",2007,9,4,"17:00",19.5
"2007-09-04 18:00",2007,9,4,"18:00",19.1
"2007-09-04 19:00",2007,9,4,"19:00",18.8
"2007-09-04 20:00",2007,9,4,"20:00",18.9
"2007-09-04 21:00",2007,9,4,"21:00",18.9
"2007-09-04 22:00",2007,9,4,"22:00",18.3
"2007-09-04 23:00",2007,9,4,"23:00",17.6
"2007-09-05 00:00",2007,9,5,"00:00",17.5
"2007-09-05 01:00",2007,9,5,"01:00",17.2
"2007-09-05 02:00",2007,9,5,"02:00",17.3
"2007-09-05 03:00",2007,9,5,"03:00",17.4
"2007-09-05 04:00",2007,9,5,"04:00",17.3
"2007-09-05 05:00",2007,9,5,"05:00",16.7
"2007-09-05 06:00",2007,9,5,"06:00",16.8
"2007-09-05 07:00",2007,9,5,"07:00",17.1
"2007-09-05 08:00",2007,9,5,"08:00",17.2
"2007-09-05 09:00",2007,9,5,"09:00",18.4
"2007-09-05 10:00",2007,9,5,"10:00",19
"2007-09-05 11:00",2007,9,5,"11:00",20.3
"2007-09-05 12:00",2007,9,5,"12:00",21.1
"2007-09-05 13:00",2007,9,5,"13:00",22.3
"2007-09-05 14:00",2007,9,5,"14:00",23.2
"2007-09-05 15:00",2007,9,5,"15:00",22.9
"2007-09-05 16:00",2007,9,5,"16:00",23.2
"2007-09-05 17:00",2007,9,5,"17:00",22.5
"2007-09-05 18:00",2007,9,5,"18:00",21
"2007-09-05 19:00",2007,9,5,"19:00",19.7
"2007-09-05 20:00",2007,9,5,"20:00",19.3
"2007-09-05 21:00",2007,9,5,"21:00",19.1
"2007-09-05 22:00",2007,9,5,"22:00",19.1
"2007-09-05 23:00",2007,9,5,"23:00",19.1
"2007-09-06 00:00",2007,9,6,"00:00",17.8
"2007-09-06 01:00",2007,9,6,"01:00",18.2
"2007-09-06 02:00",2007,9,6,"02:00",18.2
"2007-09-06 03:00",2007,9,6,"03:00",17.1
"2007-09-06 04:00",2007,9,6,"04:00",17.4
"2007-09-06 05:00",2007,9,6,"05:00",16.7
"2007-09-06 06:00",2007,9,6,"06:00",17.3
"2007-09-06 07:00",2007,9,6,"07:00",18.7
"2007-09-06 08:00",2007,9,6,"08:00",20.6
"2007-09-06 09:00",2007,9,6,"09:00",23.6
"2007-09-06 10:00",2007,9,6,"10:00",26
"2007-09-06 11:00",2007,9,6,"11:00",26.3
"2007-09-06 12:00",2007,9,6,"12:00",29.4
"2007-09-06 13:00",2007,9,6,"13:00",32.4
"2007-09-06 14:00",2007,9,6,"14:00",31.3
"2007-09-06 15:00",2007,9,6,"15:00",30.4
"2007-09-06 16:00",2007,9,6,"16:00",33.8
"2007-09-06 17:00",2007,9,6,"17:00",33.4
"2007-09-06 18:00",2007,9,6,"18:00",31.4
"2007-09-06 19:00",2007,9,6,"19:00",30
"2007-09-06 20:00",2007,9,6,"20:00",28.8
"2007-09-06 21:00",2007,9,6,"21:00",27.5
"2007-09-06 22:00",2007,9,6,"22:00",27.1
"2007-09-06 23:00",2007,9,6,"23:00",26
"2007-09-07 00:00",2007,9,7,"00:00",25.3
"2007-09-07 01:00",2007,9,7,"01:00",24.5
"2007-09-07 02:00",2007,9,7,"02:00",24.3
"2007-09-07 03:00",2007,9,7,"03:00",24.1
"2007-09-07 04:00",2007,9,7,"04:00",24.2
"2007-09-07 05:00",2007,9,7,"05:00",23.3
"2007-09-07 06:00",2007,9,7,"06:00",22.6
"2007-09-07 07:00",2007,9,7,"07:00",23.2
"2007-09-07 08:00",2007,9,7,"08:00",25.6
"2007-09-07 09:00",2007,9,7,"09:00",28.3
"2007-09-07 10:00",2007,9,7,"10:00",28.4
"2007-09-07 11:00",2007,9,7,"11:00",31.5
"2007-09-07 12:00",2007,9,7,"12:00",32.9
"2007-09-07 13:00",2007,9,7,"13:00",32.4
"2007-09-07 14:00",2007,9,7,"14:00",31.2
"2007-09-07 15:00",2007,9,7,"15:00",29.2
"2007-09-07 16:00",2007,9,7,"16:00",27.9
"2007-09-07 17:00",2007,9,7,"17:00",29.4
"2007-09-07 18:00",2007,9,7,"18:00",26.5
"2007-09-07 19:00",2007,9,7,"19:00",26.9
"2007-09-07 20:00",2007,9,7,"20:00",26.4
"2007-09-07 21:00",2007,9,7,"21:00",26.1
"2007-09-07 22:00",2007,9,7,"22:00",26
"2007-09-07 23:00",2007,9,7,"23:00",25.9
"2007-09-08 00:00",2007,9,8,"00:00",25.4
"2007-09-08 01:00",2007,9,8,"01:00",23.8
"2007-09-08 02:00",2007,9,8,"02:00",22.7
"2007-09-08 03:00",2007,9,8,"03:00",22.4
"2007-09-08 04:00",2007,9,8,"04:00",20.5
"2007-09-08 05:00",2007,9,8,"05:00",19.8
"2007-09-08 06:00",2007,9,8,"06:00",19.1
"2007-09-08 07:00",2007,9,8,"07:00",18.2
"2007-09-08 08:00",2007,9,8,"08:00",19.4
"2007-09-08 09:00",2007,9,8,"09:00",19.9
"2007-09-08 10:00",2007,9,8,"10:00",20.5
"2007-09-08 11:00",2007,9,8,"11:00",21.9
"2007-09-08 12:00",2007,9,8,"12:00",22.8
"2007-09-08 13:00",2007,9,8,"13:00",25
"2007-09-08 14:00",2007,9,8,"14:00",26
"2007-09-08 15:00",2007,9,8,"15:00",25.9
"2007-09-08 16:00",2007,9,8,"16:00",25.2
"2007-09-08 17:00",2007,9,8,"17:00",24.9
"2007-09-08 18:00",2007,9,8,"18:00",24
"2007-09-08 19:00",2007,9,8,"19:00",22.6
"2007-09-08 20:00",2007,9,8,"20:00",21.5
"2007-09-08 21:00",2007,9,8,"21:00",19
"2007-09-08 22:00",2007,9,8,"22:00",17.8
"2007-09-08 23:00",2007,9,8,"23:00",17.3
"2007-09-09 00:00",2007,9,9,"00:00",17.7
"2007-09-09 01:00",2007,9,9,"01:00",19.2
"2007-09-09 02:00",2007,9,9,"02:00",18.4
"2007-09-09 03:00",2007,9,9,"03:00",17.9
"2007-09-09 04:00",2007,9,9,"04:00",17.2
"2007-09-09 05:00",2007,9,9,"05:00",16.3
"2007-09-09 06:00",2007,9,9,"06:00",15.8
"2007-09-09 07:00",2007,9,9,"07:00",15.2
"2007-09-09 08:00",2007,9,9,"08:00",14.8
"2007-09-09 09:00",2007,9,9,"09:00",14.8
"2007-09-09 10:00",2007,9,9,"10:00",14.8
"2007-09-09 11:00",2007,9,9,"11:00",15.7
"2007-09-09 12:00",2007,9,9,"12:00",16.3
"2007-09-09 13:00",2007,9,9,"13:00",16.8
"2007-09-09 14:00",2007,9,9,"14:00",17.5
"2007-09-09 15:00",2007,9,9,"15:00",18.9
"2007-09-09 16:00",2007,9,9,"16:00",19.7
"2007-09-09 17:00",2007,9,9,"17:00",18.7
"2007-09-09 18:00",2007,9,9,"18:00",18.9
"2007-09-09 19:00",2007,9,9,"19:00",18.5
"2007-09-09 20:00",2007,9,9,"20:00",18.4
"2007-09-09 21:00",2007,9,9,"21:00",17.4
"2007-09-09 22:00",2007,9,9,"22:00",17.4
"2007-09-09 23:00",2007,9,9,"23:00",16.9
"2007-09-10 00:00",2007,9,10,"00:00",15.4
"2007-09-10 01:00",2007,9,10,"01:00",14.9
"2007-09-10 02:00",2007,9,10,"02:00",14.5
"2007-09-10 03:00",2007,9,10,"03:00",14
"2007-09-10 04:00",2007,9,10,"04:00",13.4
"2007-09-10 05:00",2007,9,10,"05:00",13.3
"2007-09-10 06:00",2007,9,10,"06:00",13.4
"2007-09-10 07:00",2007,9,10,"07:00",14.8
"2007-09-10 08:00",2007,9,10,"08:00",16.2
"2007-09-10 09:00",2007,9,10,"09:00",18.4
"2007-09-10 10:00",2007,9,10,"10:00",19.6
"2007-09-10 11:00",2007,9,10,"11:00",21.6
"2007-09-10 12:00",2007,9,10,"12:00",21.8
"2007-09-10 13:00",2007,9,10,"13:00",22.2
"2007-09-10 14:00",2007,9,10,"14:00",23
"2007-09-10 15:00",2007,9,10,"15:00",21.3
"2007-09-10 16:00",2007,9,10,"16:00",21.2
"2007-09-10 17:00",2007,9,10,"17:00",20.1
"2007-09-10 18:00",2007,9,10,"18:00",19.7
"2007-09-10 19:00",2007,9,10,"19:00",19.4
"2007-09-10 20:00",2007,9,10,"20:00",19.1
"2007-09-10 21:00",2007,9,10,"21:00",19
"2007-09-10 22:00",2007,9,10,"22:00",18.8
"2007-09-10 23:00",2007,9,10,"23:00",18.2
"2007-09-11 00:00",2007,9,11,"00:00",16.8
"2007-09-11 01:00",2007,9,11,"01:00",16.6
"2007-09-11 02:00",2007,9,11,"02:00",16
"2007-09-11 03:00",2007,9,11,"03:00",15.9
"2007-09-11 04:00",2007,9,11,"04:00",15
"2007-09-11 05:00",2007,9,11,"05:00",15
"2007-09-11 06:00",2007,9,11,"06:00",15.6
"2007-09-11 07:00",2007,9,11,"07:00",15.8
"2007-09-11 08:00",2007,9,11,"08:00",15.9
"2007-09-11 09:00",2007,9,11,"09:00",16.7
"2007-09-11 10:00",2007,9,11,"10:00",17.8
"2007-09-11 11:00",2007,9,11,"11:00",18.8
"2007-09-11 12:00",2007,9,11,"12:00",21.5
"2007-09-11 13:00",2007,9,11,"13:00",21.9
"2007-09-11 14:00",2007,9,11,"14:00",20.9
"2007-09-11 15:00",2007,9,11,"15:00",22.1
"2007-09-11 16:00",2007,9,11,"16:00",21.6
"2007-09-11 17:00",2007,9,11,"17:00",19.9
"2007-09-11 18:00",2007,9,11,"18:00",18.1
"2007-09-11 19:00",2007,9,11,"19:00",17.5
"2007-09-11 20:00",2007,9,11,"20:00",12
"2007-09-11 21:00",2007,9,11,"21:00",11.8
"2007-09-11 22:00",2007,9,11,"22:00",12
"2007-09-11 23:00",2007,9,11,"23:00",11.8
"2007-09-12 00:00",2007,9,12,"00:00",11.6
"2007-09-12 01:00",2007,9,12,"01:00",11.5
"2007-09-12 02:00",2007,9,12,"02:00",11.4
"2007-09-12 03:00",2007,9,12,"03:00",11.4
"2007-09-12 04:00",2007,9,12,"04:00",11.6
"2007-09-12 05:00",2007,9,12,"05:00",12
"2007-09-12 06:00",2007,9,12,"06:00",12.1
"2007-09-12 07:00",2007,9,12,"07:00",13
"2007-09-12 08:00",2007,9,12,"08:00",14.8
"2007-09-12 09:00",2007,9,12,"09:00",16.2
"2007-09-12 10:00",2007,9,12,"10:00",17.5
"2007-09-12 11:00",2007,9,12,"11:00",17.6
"2007-09-12 12:00",2007,9,12,"12:00",18.2
"2007-09-12 13:00",2007,9,12,"13:00",18.4
"2007-09-12 14:00",2007,9,12,"14:00",19.2
"2007-09-12 15:00",2007,9,12,"15:00",18.8
"2007-09-12 16:00",2007,9,12,"16:00",18.7
"2007-09-12 17:00",2007,9,12,"17:00",17.7
"2007-09-12 18:00",2007,9,12,"18:00",17.1
"2007-09-12 19:00",2007,9,12,"19:00",16.2
"2007-09-12 20:00",2007,9,12,"20:00",14.6
"2007-09-12 21:00",2007,9,12,"21:00",13.6
"2007-09-12 22:00",2007,9,12,"22:00",13.1
"2007-09-12 23:00",2007,9,12,"23:00",12.3
"2007-09-13 00:00",2007,9,13,"00:00",11.3
"2007-09-13 01:00",2007,9,13,"01:00",11.9
"2007-09-13 02:00",2007,9,13,"02:00",10.7
"2007-09-13 03:00",2007,9,13,"03:00",10.1
"2007-09-13 04:00",2007,9,13,"04:00",9
"2007-09-13 05:00",2007,9,13,"05:00",9.1
"2007-09-13 06:00",2007,9,13,"06:00",9.1
"2007-09-13 07:00",2007,9,13,"07:00",10.6
"2007-09-13 08:00",2007,9,13,"08:00",14.5
"2007-09-13 09:00",2007,9,13,"09:00",17.1
"2007-09-13 10:00",2007,9,13,"10:00",18.3
"2007-09-13 11:00",2007,9,13,"11:00",19.6
"2007-09-13 12:00",2007,9,13,"12:00",19.3
"2007-09-13 13:00",2007,9,13,"13:00",19.2
"2007-09-13 14:00",2007,9,13,"14:00",19.1
"2007-09-13 15:00",2007,9,13,"15:00",20.3
